Standard_Bangla,dialect_speech,English_translation
আমার কাজ ও ব্যস্ততা বাড়ছে,আর কাজ ও ব্যস্ততা বাইড়ছে,
আমার কালো জামা আছে,আর কালা কোত্তা আছে,
আমার কালো জামা নাই,আর কালা কোত্তা নাই,
আমার কিন্তু সোভিয়েত দেশ ভালো লাগত,আর কিন্ত সোভায়েত দেশ ভালা লাইগদ,
আমার কখনো মনে হয় নি আমি কেন ছোট হবো,আর কোনদিন মনে অয় ন আই কিল্লেই ছোডো অইয়ুম,
আর কোনদিন মার্কেট পাবেন না। ভাল হয় ভন্ডামি ছেড়ে এনজিও খুলে বসেন।,আর কোনদিন মার্কেট ফাইতেন্নো। বালা অয় ভন্ডামি ছাড়ি এনজিও খুলেন।,
আমার খালামুনির দুইটা ছেলে আছে,আর খালার দুগা হোলা আছে,
আমার খালার বাসাতে ফেরা কি ঠিক হবে,আর খালার বাসাত হেরা কি ঠিক অইবো,
আমার খালামুনির বিয়ে হইছে ২০১৫তে,আর খালার বিয়া অইছে ২০১৫ তে,
আমার খিদে পাচ্ছে,আর খিদা পাইতেছে,
আমার খিদে পেয়েছে,আর খিদা হাইছে,
আমার গার্লফ্রেন্ড এর বয়স উনিশ বছর,আর গার্লফ্রেন্ড এর বয়স ১৯ বছর,
