Standard_Bangla,dialect_speech,English_translation
তুমি কি রাতের বেলা বাহিরে বের হবে ?,তুমি কিতা রাইতের বেলা বাইরে বের হইবা ?,Do you go out at night?
তুমি কি সরকারি চাকরি করছো?,তুমি কিতা সরকারি চাকরি করতাসো?,Are you working in government?
তুমি কি সকালে উঠে চা খাবে,তুমি কিতা সহালে উইত্থা চা খাইবা ?,Will you have tea in the morning?
তুমি কি সাঁতার জানো?,তুমি কিতা হাতার জানো?,Do you know how to swim?
তুমি কেমন আছ,তুমি কিরুম আসো?,How are you?
তুমি কোন বিষয় পড়াশোনা করছো?,তুমি কুন বিষয় পড়াশুনা করসো?,What subject are you studying?
তুমি কোথায় থেকে আসছো,তুমি কুনতে আইসো?,Where are you coming from?
তুমি কোথায় চাকরি করছো?,তুমি কুনহানে চাকরি করতাসো?,Where do you work?
তুমি কোন ক্লাসে পড়ো?,তুমি কোন ক্লাসে পড়ো?,What class are you in?
তুমি ক্রিকেট খেলায় জিতলে,তুমি ক্রিকেট খেলায় জিতলা,You won the cricket match.
তুমি শুধু মনে রেখো আমায় সারা বেলা,তুমি খালি মনে রাইখখো আমারে সারাবেলা,You just remember me all the time
তুমি খেলায় জিতলে,তুমি খেলায় জিতলা,You won the game.
তুমি ঘুম থেকে উঠে আমাকে কল দিও,তুমি ঘুম থাইক্কা উইঠঠা আমারে কল দিও,You wake up and call me
