Standard_Bangla,dialect_speech,English_translation
"এই আইডির আড়ালে যে আরএএসের কট্টর হিন্দু লুকিয়ে আছে সেটা বুঝি।নাম তো পরিবর্তন করা যায়,বাট আচরণ নয়","এই আইডির আড়ালে যে আরএএসের কট্টর হিন্দু লুকাইয়া আছে, এইটা বুঝি।","It seems like a staunch Hindu RSS member is hiding behind this ID. Names can be changed, but behavior cannot."
এই অান্দোলনের নামে ঘোলা পানিতে মাছ শিকার হচ্ছে না তো?,এই আন্দোলনের নামে ঘোলা পানিতে মাছ শিকার অইতেছে না তো?,"Is someone taking advantage of this movement to exploit the situation, or is it a genuine cause?"
এই কথিত বিজ্ঞানী কী আবিষ্কার করেছে? জাতি জানতে চায়...,এই কথিত বিজ্ঞানী কী আবিষ্কার করছে জাতি জানতে চায়।,What has this so-called scientist discovered? The nation wants to know...
এই কাজের সাথে যদি নিজেকে একটু জরাতে পারতাম!!,এই কাজের লগে যদি নিজেকে একটু জড়াইতে পারতাম!,If only I could get a little break from this work!!
এই জন্য মাতৃভুমি ছেড়ে প্রবাসে বসবাস করছি বিশ বছর হয়ে গেল।,এই কারণেই মাতৃভূমি ছাড়ি প্রবাসে থাকতেছি বিশ বছর অইয়া গেল।,It has been twenty years since I left my homeland and started living abroad for this reason.
এই জামিন আবেদন থেকে বুঝা যায় বাংলাদেশের বিচার বিভাগ কে নিয়ন্ত্রন করে। বহিরাগত চাপে জামিন দিতে বাধ্য,এই জামিন দিয়া বোঝা যায় বহিরাগত চাপে বিচার বিভাগ বাধ্য।,This bail application demonstrates control over the Bangladeshi judiciary. The court was compelled to grant bail due to external pressure.
এই দয়াময় মানুষ টালে আল্লাহ তুমি কবুল করে নিও,এই দয়ালু মানুষগুলারে আল্লাহ কবুল করুক।,"O Merciful Lord, accept this humble person (or this deed/prayer) from me."
শতভাগ সমর্থন করি এই ধারনাকে । কিন্তু বর্তমানে এ দাবি করারটা সাহসের ব্যপার ।,"এই ধারণারে শতভাগ সমর্থন করি, কিন্তু এখন এই দাবি করা সাহসের ব্যাপার।",I fully support this idea. But making this claim right now takes courage.
ধন্যবাদ এই বাজারের মেজমেন্ট কমিটিকে,এই বাজারের ম্যানেজমেন্ট কমিটিরে ধন্যবাদ।,Thank you to the management committee of this market.
এ-ই বিষয়ে দ্বিমত পূষণ করলাম।,এই বিষয়ে আমি দ্বিমত পোষণ করলাম।,I fostered disagreement on this very matter.
এই ভালো কাজের জন্য আল্লাহ আপনাদের কবুল করুন।,এই ভালো কাজের লাইগ্যা আল্লাহ আপনাদের কবুল করুক।,May Allah accept this good deed from you all.
